id,detail,address,price,url,Longitude,Latitude,"id	detail	address	price	url	Longitude	Latitude"
1152,【合租】崇文门 新景家园东区 3室次卧,新景家园东区,2000,http://bj.58.com/pinpaigongyu/32148592262970x.shtml?psid=127535818198568394891739276,116.425303,39.896159,"1152	【合租】崇文门 新景家园东区 3室次卧	新景家园东区	2000	http://bj.58.com/pinpaigongyu/32148592262970x.shtml?psid=127535818198568394891739276	116.425303	39.896159"
1153,【合租】工体 东三里屯社区 3室主卧,东三里屯社区,3969,http://bj.58.com/pinpaigongyu/32422519679278x.shtml?psid=127535818198568394891739276,116.456463,39.933975,"1153	【合租】工体 东三里屯社区 3室主卧	东三里屯社区	3969	http://bj.58.com/pinpaigongyu/32422519679278x.shtml?psid=127535818198568394891739276	116.456463	39.933975"
1154,【合租】常营 保利嘉园1号院 4室次卧,保利嘉园1号院,2058,http://bj.58.com/pinpaigongyu/32324726881833x.shtml?psid=155127501198568396655875787,116.607939,39.93073,"1154	【合租】常营 保利嘉园1号院 4室次卧	保利嘉园1号院	2058	http://bj.58.com/pinpaigongyu/32324726881833x.shtml?psid=155127501198568396655875787	116.607939	39.93073"
1156,【合租】双井 百环家园 4室次卧,百环家园,3530,http://bj.58.com/pinpaigongyu/31110787439290x.shtml?psid=155127501198568396655875787,116.4656294,39.8921578,"1156	【合租】双井 百环家园 4室次卧	百环家园	3530	http://bj.58.com/pinpaigongyu/31110787439290x.shtml?psid=155127501198568396655875787	116.4656294	39.8921578"
1158,【合租】崇文门 新景家园东区 2室主卧,新景家园东区,3100,http://bj.58.com/pinpaigongyu/32555442399017x.shtml?psid=155127501198568396655875787,116.425303,39.896159,"1158	【合租】崇文门 新景家园东区 2室主卧	新景家园东区	3100	http://bj.58.com/pinpaigongyu/32555442399017x.shtml?psid=155127501198568396655875787	116.425303	39.896159"
1159,【合租】洋桥 马家堡路80号院 3室次卧,马家堡路80号院,2960,http://bj.58.com/pinpaigongyu/32472478705223x.shtml?psid=155127501198568396655875787,116.382999,39.85611,"1159	【合租】洋桥 马家堡路80号院 3室次卧	马家堡路80号院	2960	http://bj.58.com/pinpaigongyu/32472478705223x.shtml?psid=155127501198568396655875787	116.382999	39.85611"
1160,【合租】常营 连心园 3室次卧,连心园,3150,http://bj.58.com/pinpaigongyu/32415424533684x.shtml?psid=155127501198568396655875787,116.608199,39.921219,"1160	【合租】常营 连心园 3室次卧	连心园	3150	http://bj.58.com/pinpaigongyu/32415424533684x.shtml?psid=155127501198568396655875787	116.608199	39.921219"
1161,【合租】宋家庄 鑫兆雅园(南区) 2室主卧,鑫兆雅园(南区),2480,http://bj.58.com/pinpaigongyu/32070318945227x.shtml?psid=155127501198568396655875787,116.427025,39.843325,"1161	【合租】宋家庄 鑫兆雅园(南区) 2室主卧	鑫兆雅园(南区)	2480	http://bj.58.com/pinpaigongyu/32070318945227x.shtml?psid=155127501198568396655875787	116.427025	39.843325"
1162,【合租】管庄 远洋一方润园西区 3室主卧,远洋一方润园西区,2180,http://bj.58.com/pinpaigongyu/31493768983981x.shtml?psid=155127501198568396655875787,116.596013,39.901761,"1162	【合租】管庄 远洋一方润园西区 3室主卧	远洋一方润园西区	2180	http://bj.58.com/pinpaigongyu/31493768983981x.shtml?psid=155127501198568396655875787	116.596013	39.901761"
1163,【合租】朝青板块 雅成一里 4室主卧,雅成一里,2700,http://bj.58.com/pinpaigongyu/31453536206510x.shtml?psid=155127501198568396655875787,116.5206761,39.9271032,"1163	【合租】朝青板块 雅成一里 4室主卧	雅成一里	2700	http://bj.58.com/pinpaigongyu/31453536206510x.shtml?psid=155127501198568396655875787	116.5206761	39.9271032"
1164,【合租】温泉 环保嘉苑 3室主卧,环保嘉苑,2490,http://bj.58.com/pinpaigongyu/32557110698055x.shtml?psid=155127501198568396655875787,116.170538,40.057689,"1164	【合租】温泉 环保嘉苑 3室主卧	环保嘉苑	2490	http://bj.58.com/pinpaigongyu/32557110698055x.shtml?psid=155127501198568396655875787	116.170538	40.057689"
1165,【合租】崇文门 新景家园东区 2室主卧,新景家园东区,3000,http://bj.58.com/pinpaigongyu/32570911388335x.shtml?psid=155127501198568396655875787,116.425303,39.896159,"1165	【合租】崇文门 新景家园东区 2室主卧	新景家园东区	3000	http://bj.58.com/pinpaigongyu/32570911388335x.shtml?psid=155127501198568396655875787	116.425303	39.896159"
1166,【合租】崇文门 新景家园东区 1室次卧,新景家园东区,2400,http://bj.58.com/pinpaigongyu/32314544214852x.shtml?psid=155127501198568396655875787,116.425303,39.896159,"1166	【合租】崇文门 新景家园东区 1室次卧	新景家园东区	2400	http://bj.58.com/pinpaigongyu/32314544214852x.shtml?psid=155127501198568396655875787	116.425303	39.896159"
1167,【合租】崇文门 新景家园东区 3室主卧,新景家园东区,3100,http://bj.58.com/pinpaigongyu/32438157667657x.shtml?psid=155127501198568396655875787,116.425303,39.896159,"1167	【合租】崇文门 新景家园东区 3室主卧	新景家园东区	3100	http://bj.58.com/pinpaigongyu/32438157667657x.shtml?psid=155127501198568396655875787	116.425303	39.896159"
1168,【合租】来广营 东洲家园 3室主卧,东洲家园,2300,http://bj.58.com/pinpaigongyu/32512750555447x.shtml?psid=155127501198568396655875787,116.4884528,39.9682794,"1168	【合租】来广营 东洲家园 3室主卧	东洲家园	2300	http://bj.58.com/pinpaigongyu/32512750555447x.shtml?psid=155127501198568396655875787	116.4884528	39.9682794"
1169,【合租】亚运村 金泉家园 3室主卧,金泉家园,3000,http://bj.58.com/pinpaigongyu/32458311786182x.shtml?psid=155127501198568396655875787,116.412388,40.004388,"1169	【合租】亚运村 金泉家园 3室主卧	金泉家园	3000	http://bj.58.com/pinpaigongyu/32458311786182x.shtml?psid=155127501198568396655875787	116.412388	40.004388"
1170,【合租】垡头 格林莱雅 3室次卧,格林莱雅,3420,http://bj.58.com/pinpaigongyu/32181657078450x.shtml?psid=146096148198568398173323439,116.507145,39.866804,"1170	【合租】垡头 格林莱雅 3室次卧	格林莱雅	3420	http://bj.58.com/pinpaigongyu/32181657078450x.shtml?psid=146096148198568398173323439	116.507145	39.866804"
1172,【合租】崇文门 新景家园东区 2室主卧,新景家园东区,2700,http://bj.58.com/pinpaigongyu/32482556921281x.shtml?psid=146096148198568398173323439,116.425303,39.896159,"1172	【合租】崇文门 新景家园东区 2室主卧	新景家园东区	2700	http://bj.58.com/pinpaigongyu/32482556921281x.shtml?psid=146096148198568398173323439	116.425303	39.896159"
1173,【合租】回龙观 良庄家园 3室主卧,良庄家园,2099,http://bj.58.com/pinpaigongyu/32566707811386x.shtml?psid=146096148198568398173323439,116.349839,40.081802,"1173	【合租】回龙观 良庄家园 3室主卧	良庄家园	2099	http://bj.58.com/pinpaigongyu/32566707811386x.shtml?psid=146096148198568398173323439	116.349839	40.081802"
1175,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2480,http://bj.58.com/pinpaigongyu/32172186166334x.shtml?psid=146096148198568398173323439,116.604644,39.90329,"1175	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2480	http://bj.58.com/pinpaigongyu/32172186166334x.shtml?psid=146096148198568398173323439	116.604644	39.90329"
1176,【合租】常营 保利嘉园3号院 4室次卧,保利嘉园3号院,2300,http://bj.58.com/pinpaigongyu/31497652649643x.shtml?psid=146096148198568398173323439,116.605579,39.929382,"1176	【合租】常营 保利嘉园3号院 4室次卧	保利嘉园3号院	2300	http://bj.58.com/pinpaigongyu/31497652649643x.shtml?psid=146096148198568398173323439	116.605579	39.929382"
1177,【合租】常营 北辰福第中区 3室次卧,北辰福第中区,2180,http://bj.58.com/pinpaigongyu/31520143612864x.shtml?psid=146096148198568398173323439,116.600689,39.928342,"1177	【合租】常营 北辰福第中区 3室次卧	北辰福第中区	2180	http://bj.58.com/pinpaigongyu/31520143612864x.shtml?psid=146096148198568398173323439	116.600689	39.928342"
1178,【合租】管庄 北京新天地(东区 2室主卧,北京新天地(东区,2450,http://bj.58.com/pinpaigongyu/31396845284402x.shtml?psid=146096148198568398173323439,116.5479666,39.9158823,"1178	【合租】管庄 北京新天地(东区 2室主卧	北京新天地(东区	2450	http://bj.58.com/pinpaigongyu/31396845284402x.shtml?psid=146096148198568398173323439	116.5479666	39.9158823"
1179,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2690,http://bj.58.com/pinpaigongyu/31375601890099x.shtml?psid=146096148198568398173323439,116.604644,39.90329,"1179	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2690	http://bj.58.com/pinpaigongyu/31375601890099x.shtml?psid=146096148198568398173323439	116.604644	39.90329"
1180,【合租】双井 百环家园 4室主卧,百环家园,2980,http://bj.58.com/pinpaigongyu/31109297904457x.shtml?psid=146096148198568398173323439,116.4656294,39.8921578,"1180	【合租】双井 百环家园 4室主卧	百环家园	2980	http://bj.58.com/pinpaigongyu/31109297904457x.shtml?psid=146096148198568398173323439	116.4656294	39.8921578"
1181,【整租】双井 双井附近公寓直租 1室0厅,双井附近公寓直租,3240,http://bj.58.com/pinpaigongyu/32544921309262x.shtml?psid=146096148198568398173323439,116.4642948,39.8949952,"1181	【整租】双井 双井附近公寓直租 1室0厅	双井附近公寓直租	3240	http://bj.58.com/pinpaigongyu/32544921309262x.shtml?psid=146096148198568398173323439	116.4642948	39.8949952"
1182,【合租】崇文门 国瑞城中区 3室次卧,国瑞城中区,2300,http://bj.58.com/pinpaigongyu/32057935694399x.shtml?psid=146096148198568398173323439,116.422962,39.897447,"1182	【合租】崇文门 国瑞城中区 3室次卧	国瑞城中区	2300	http://bj.58.com/pinpaigongyu/32057935694399x.shtml?psid=146096148198568398173323439	116.422962	39.897447"
1183,【合租】四惠 远洋天地 4室次卧,远洋天地,2800,http://bj.58.com/pinpaigongyu/32555678020679x.shtml?psid=146096148198568398173323439,116.492754,39.912408,"1183	【合租】四惠 远洋天地 4室次卧	远洋天地	2800	http://bj.58.com/pinpaigongyu/32555678020679x.shtml?psid=146096148198568398173323439	116.492754	39.912408"
1184,【合租】东花市 本家润园C区 4室次卧,本家润园C区,2200,http://bj.58.com/pinpaigongyu/32548731051326x.shtml?psid=146096148198568398173323439,116.436491,39.895176,"1184	【合租】东花市 本家润园C区 4室次卧	本家润园C区	2200	http://bj.58.com/pinpaigongyu/32548731051326x.shtml?psid=146096148198568398173323439	116.436491	39.895176"
1185,【合租】成寿寺 中海城圣朝菲 3室次卧,中海城圣朝菲,3108,http://bj.58.com/pinpaigongyu/32423014443844x.shtml?psid=146096148198568398173323439,116.452438,39.83929,"1185	【合租】成寿寺 中海城圣朝菲 3室次卧	中海城圣朝菲	3108	http://bj.58.com/pinpaigongyu/32423014443844x.shtml?psid=146096148198568398173323439	116.452438	39.83929"
1186,【合租】温泉 环保嘉苑 3室主卧,环保嘉苑,2490,http://bj.58.com/pinpaigongyu/32546758720301x.shtml?psid=146096148198568398173323439,116.170538,40.057689,"1186	【合租】温泉 环保嘉苑 3室主卧	环保嘉苑	2490	http://bj.58.com/pinpaigongyu/32546758720301x.shtml?psid=146096148198568398173323439	116.170538	40.057689"
1187,【整租】国贸 百子湾熊猫公寓 1室1厅,百子湾熊猫公寓,3280,http://bj.58.com/pinpaigongyu/30819560338127x.shtml?psid=146096148198568398173323439,116.512935,39.899065,"1187	【整租】国贸 百子湾熊猫公寓 1室1厅	百子湾熊猫公寓	3280	http://bj.58.com/pinpaigongyu/30819560338127x.shtml?psid=146096148198568398173323439	116.512935	39.899065"
1188,【合租】崇文门 国瑞城东区 3室次卧,国瑞城东区,2600,http://bj.58.com/pinpaigongyu/32058389265736x.shtml?psid=146096148198568398173323439,116.426097,39.898231,"1188	【合租】崇文门 国瑞城东区 3室次卧	国瑞城东区	2600	http://bj.58.com/pinpaigongyu/32058389265736x.shtml?psid=146096148198568398173323439	116.426097	39.898231"
1189,【合租】崇文门 国瑞城东区 3室次卧,国瑞城东区,2600,http://bj.58.com/pinpaigongyu/32058389265736x.shtml?psid=134161768198568399664860006,116.426097,39.898231,"1189	【合租】崇文门 国瑞城东区 3室次卧	国瑞城东区	2600	http://bj.58.com/pinpaigongyu/32058389265736x.shtml?psid=134161768198568399664860006	116.426097	39.898231"
1191,【合租】朝青板块 雅成一里 4室主卧,雅成一里,2590,http://bj.58.com/pinpaigongyu/32296221918654x.shtml?psid=134161768198568399664860006,116.5206761,39.9271032,"1191	【合租】朝青板块 雅成一里 4室主卧	雅成一里	2590	http://bj.58.com/pinpaigongyu/32296221918654x.shtml?psid=134161768198568399664860006	116.5206761	39.9271032"
1192,【合租】潘家园 华威西里 4室主卧,华威西里,2920,http://bj.58.com/pinpaigongyu/31494117461066x.shtml?psid=134161768198568399664860006,116.45343,39.873774,"1192	【合租】潘家园 华威西里 4室主卧	华威西里	2920	http://bj.58.com/pinpaigongyu/31494117461066x.shtml?psid=134161768198568399664860006	116.45343	39.873774"
1193,【合租】双桥 金隅康惠园 2室主卧,金隅康惠园,2980,http://bj.58.com/pinpaigongyu/31121462766646x.shtml?psid=134161768198568399664860006,116.604644,39.90329,"1193	【合租】双桥 金隅康惠园 2室主卧	金隅康惠园	2980	http://bj.58.com/pinpaigongyu/31121462766646x.shtml?psid=134161768198568399664860006	116.604644	39.90329"
1195,【整租】龙潭湖 东四块玉南街4号 1室1厅,东四块玉南街4号,2500,http://bj.58.com/pinpaigongyu/32057844165068x.shtml?psid=134161768198568399664860006,116.426838,39.879217,"1195	【整租】龙潭湖 东四块玉南街4号 1室1厅	东四块玉南街4号	2500	http://bj.58.com/pinpaigongyu/32057844165068x.shtml?psid=134161768198568399664860006	116.426838	39.879217"
1196,【合租】望京 利泽西园 3室次卧,利泽西园,2760,http://bj.58.com/pinpaigongyu/32170591565117x.shtml?psid=134161768198568399664860006,116.466739,40.012943,"1196	【合租】望京 利泽西园 3室次卧	利泽西园	2760	http://bj.58.com/pinpaigongyu/32170591565117x.shtml?psid=134161768198568399664860006	116.466739	40.012943"
1197,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2780,http://bj.58.com/pinpaigongyu/32172220058287x.shtml?psid=134161768198568399664860006,116.604644,39.90329,"1197	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2780	http://bj.58.com/pinpaigongyu/32172220058287x.shtml?psid=134161768198568399664860006	116.604644	39.90329"
1198,【合租】潘家园 百环花园 3室主卧,百环花园,2830,http://bj.58.com/pinpaigongyu/31110508418248x.shtml?psid=134161768198568399664860006,116.459441,39.873775,"1198	【合租】潘家园 百环花园 3室主卧	百环花园	2830	http://bj.58.com/pinpaigongyu/31110508418248x.shtml?psid=134161768198568399664860006	116.459441	39.873775"
1199,【合租】双桥 远洋一方润园西北 4室主卧,远洋一方润园西北,2080,http://bj.58.com/pinpaigongyu/31152473355314x.shtml?psid=134161768198568399664860006,116.596013,39.901761,"1199	【合租】双桥 远洋一方润园西北 4室主卧	远洋一方润园西北	2080	http://bj.58.com/pinpaigongyu/31152473355314x.shtml?psid=134161768198568399664860006	116.596013	39.901761"
1200,【合租】崇文门 新景家园东区 2室主卧,新景家园东区,3000,http://bj.58.com/pinpaigongyu/32569981316407x.shtml?psid=134161768198568399664860006,116.425303,39.896159,"1200	【合租】崇文门 新景家园东区 2室主卧	新景家园东区	3000	http://bj.58.com/pinpaigongyu/32569981316407x.shtml?psid=134161768198568399664860006	116.425303	39.896159"
1201,【合租】崇文门 国瑞城中区 2室次卧,国瑞城中区,2600,http://bj.58.com/pinpaigongyu/32316484206146x.shtml?psid=134161768198568399664860006,116.422962,39.897447,"1201	【合租】崇文门 国瑞城中区 2室次卧	国瑞城中区	2600	http://bj.58.com/pinpaigongyu/32316484206146x.shtml?psid=134161768198568399664860006	116.422962	39.897447"
1202,【合租】崇文门 国瑞城中区 3室次卧,国瑞城中区,2200,http://bj.58.com/pinpaigongyu/31991385636663x.shtml?psid=134161768198568399664860006,116.422962,39.897447,"1202	【合租】崇文门 国瑞城中区 3室次卧	国瑞城中区	2200	http://bj.58.com/pinpaigongyu/31991385636663x.shtml?psid=134161768198568399664860006	116.422962	39.897447"
1203,【合租】东花市 本家润园C区 4室次卧,本家润园C区,2200,http://bj.58.com/pinpaigongyu/32549471151281x.shtml?psid=134161768198568399664860006,116.436491,39.895176,"1203	【合租】东花市 本家润园C区 4室次卧	本家润园C区	2200	http://bj.58.com/pinpaigongyu/32549471151281x.shtml?psid=134161768198568399664860006	116.436491	39.895176"
1204,【合租】东花市 本家润园C区 4室次卧,本家润园C区,2200,http://bj.58.com/pinpaigongyu/32548744941122x.shtml?psid=134161768198568399664860006,116.436491,39.895176,"1204	【合租】东花市 本家润园C区 4室次卧	本家润园C区	2200	http://bj.58.com/pinpaigongyu/32548744941122x.shtml?psid=134161768198568399664860006	116.436491	39.895176"
1205,【合租】清河 永泰东里 3室主卧,永泰东里,2300,http://bj.58.com/pinpaigongyu/32522957676751x.shtml?psid=134161768198568399664860006,116.360435,40.034392,"1205	【合租】清河 永泰东里 3室主卧	永泰东里	2300	http://bj.58.com/pinpaigongyu/32522957676751x.shtml?psid=134161768198568399664860006	116.360435	40.034392"
1206,【合租】双桥 康惠园三号院 2室主卧,康惠园三号院,2560,http://bj.58.com/pinpaigongyu/32390496073551x.shtml?psid=134161768198568399664860006,116.604644,39.90329,"1206	【合租】双桥 康惠园三号院 2室主卧	康惠园三号院	2560	http://bj.58.com/pinpaigongyu/32390496073551x.shtml?psid=134161768198568399664860006	116.604644	39.90329"
1207,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2680,http://bj.58.com/pinpaigongyu/32172210581959x.shtml?psid=134161768198568399664860006,116.604644,39.90329,"1207	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2680	http://bj.58.com/pinpaigongyu/32172210581959x.shtml?psid=134161768198568399664860006	116.604644	39.90329"
1208,【合租】清河 毛纺北小区 3室次卧,毛纺北小区,2380,http://bj.58.com/pinpaigongyu/32157372441537x.shtml?psid=134161768198568399664860006,116.335599,40.038694,"1208	【合租】清河 毛纺北小区 3室次卧	毛纺北小区	2380	http://bj.58.com/pinpaigongyu/32157372441537x.shtml?psid=134161768198568399664860006	116.335599	40.038694"
1209,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2390,http://bj.58.com/pinpaigongyu/32172233436997x.shtml?psid=139411616198568401546248601,116.604644,39.90329,"1209	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2390	http://bj.58.com/pinpaigongyu/32172233436997x.shtml?psid=139411616198568401546248601	116.604644	39.90329"
1210,【整租】青遇home 高碑店 青遇二期店,高碑店,2600,http://bj.58.com/pinpaigongyu/31475181184044x.shtml?psid=139411616198568401546248601,116.522427,39.914218,"1210	【整租】青遇home 高碑店 青遇二期店	高碑店	2600	http://bj.58.com/pinpaigongyu/31475181184044x.shtml?psid=139411616198568401546248601	116.522427	39.914218"
1211,【合租】崇文门 国瑞城中区 2室次卧,国瑞城中区,2400,http://bj.58.com/pinpaigongyu/32559979966148x.shtml?psid=139411616198568401546248601,116.422962,39.897447,"1211	【合租】崇文门 国瑞城中区 2室次卧	国瑞城中区	2400	http://bj.58.com/pinpaigongyu/32559979966148x.shtml?psid=139411616198568401546248601	116.422962	39.897447"
1213,【合租】双井 百环家园 4室次卧,百环家园,3000,http://bj.58.com/pinpaigongyu/32472613751113x.shtml?psid=139411616198568401546248601,116.4656294,39.8921578,"1213	【合租】双井 百环家园 4室次卧	百环家园	3000	http://bj.58.com/pinpaigongyu/32472613751113x.shtml?psid=139411616198568401546248601	116.4656294	39.8921578"
1214,【合租】管庄 北京新天地(东区 2室主卧,北京新天地(东区,2750,http://bj.58.com/pinpaigongyu/31396827091374x.shtml?psid=139411616198568401546248601,116.5479666,39.9158823,"1214	【合租】管庄 北京新天地(东区 2室主卧	北京新天地(东区	2750	http://bj.58.com/pinpaigongyu/31396827091374x.shtml?psid=139411616198568401546248601	116.5479666	39.9158823"
1215,【合租】东花市 保利蔷薇 2室次卧,保利蔷薇,2300,http://bj.58.com/pinpaigongyu/32577318909106x.shtml?psid=139411616198568401546248601,116.435562,39.890756,"1215	【合租】东花市 保利蔷薇 2室次卧	保利蔷薇	2300	http://bj.58.com/pinpaigongyu/32577318909106x.shtml?psid=139411616198568401546248601	116.435562	39.890756"
1216,【合租】崇文门 东花市北里中区 4室次卧,东花市北里中区,2500,http://bj.58.com/pinpaigongyu/32570129369790x.shtml?psid=139411616198568401546248601,116.43468,39.899001,"1216	【合租】崇文门 东花市北里中区 4室次卧	东花市北里中区	2500	http://bj.58.com/pinpaigongyu/32570129369790x.shtml?psid=139411616198568401546248601	116.43468	39.899001"
1217,【合租】双桥 康惠园三号院 3室主卧,康惠园三号院,2380,http://bj.58.com/pinpaigongyu/32346799742904x.shtml?psid=139411616198568401546248601,116.604644,39.90329,"1217	【合租】双桥 康惠园三号院 3室主卧	康惠园三号院	2380	http://bj.58.com/pinpaigongyu/32346799742904x.shtml?psid=139411616198568401546248601	116.604644	39.90329"
1218,【合租】常营 常营民族家园 3室次卧,常营民族家园,2180,http://bj.58.com/pinpaigongyu/31692589437366x.shtml?psid=139411616198568401546248601,116.582001,39.930059,"1218	【合租】常营 常营民族家园 3室次卧	常营民族家园	2180	http://bj.58.com/pinpaigongyu/31692589437366x.shtml?psid=139411616198568401546248601	116.582001	39.930059"
1219,【合租】常营 保利嘉园3号院 4室次卧,保利嘉园3号院,2270,http://bj.58.com/pinpaigongyu/31350905200692x.shtml?psid=139411616198568401546248601,116.605579,39.929382,"1219	【合租】常营 保利嘉园3号院 4室次卧	保利嘉园3号院	2270	http://bj.58.com/pinpaigongyu/31350905200692x.shtml?psid=139411616198568401546248601	116.605579	39.929382"
1220,【合租】朝青板块 雅成一里 4室次卧,雅成一里,2890,http://bj.58.com/pinpaigongyu/31121549969075x.shtml?psid=139411616198568401546248601,116.5206761,39.9271032,"1220	【合租】朝青板块 雅成一里 4室次卧	雅成一里	2890	http://bj.58.com/pinpaigongyu/31121549969075x.shtml?psid=139411616198568401546248601	116.5206761	39.9271032"
1221,【合租】崇文门 国瑞城中区 4室主卧,国瑞城中区,3000,http://bj.58.com/pinpaigongyu/32570855790135x.shtml?psid=139411616198568401546248601,116.422962,39.897447,"1221	【合租】崇文门 国瑞城中区 4室主卧	国瑞城中区	3000	http://bj.58.com/pinpaigongyu/32570855790135x.shtml?psid=139411616198568401546248601	116.422962	39.897447"
1222,【合租】崇文门 国瑞城中区 4室次卧,国瑞城中区,2500,http://bj.58.com/pinpaigongyu/32570080454351x.shtml?psid=139411616198568401546248601,116.422962,39.897447,"1222	【合租】崇文门 国瑞城中区 4室次卧	国瑞城中区	2500	http://bj.58.com/pinpaigongyu/32570080454351x.shtml?psid=139411616198568401546248601	116.422962	39.897447"
1224,【合租】东花市 富贵园三区 3室主卧,富贵园三区,2700,http://bj.58.com/pinpaigongyu/32567189027136x.shtml?psid=139411616198568401546248601,116.4363,39.8979,"1224	【合租】东花市 富贵园三区 3室主卧	富贵园三区	2700	http://bj.58.com/pinpaigongyu/32567189027136x.shtml?psid=139411616198568401546248601	116.4363	39.8979"
1225,【整租】西三旗 北辰机械厂职工宿 1室1厅,北辰机械厂职工宿,2750,http://bj.58.com/pinpaigongyu/32566230833098x.shtml?psid=139411616198568401546248601,116.36764,40.059066,"1225	【整租】西三旗 北辰机械厂职工宿 1室1厅	北辰机械厂职工宿	2750	http://bj.58.com/pinpaigongyu/32566230833098x.shtml?psid=139411616198568401546248601	116.36764	40.059066"
1226,【合租】北苑 北卫新园 4室主卧,北卫新园,3500,http://bj.58.com/pinpaigongyu/32293343000369x.shtml?psid=139411616198568401546248601,116.424915,40.031744,"1226	【合租】北苑 北卫新园 4室主卧	北卫新园	3500	http://bj.58.com/pinpaigongyu/32293343000369x.shtml?psid=139411616198568401546248601	116.424915	40.031744"
1227,【合租】潘家园 百环花园 3室主卧,百环花园,3381,http://bj.58.com/pinpaigongyu/32334934024642x.shtml?psid=196198638198568403261451812,116.459441,39.873775,"1227	【合租】潘家园 百环花园 3室主卧	百环花园	3381	http://bj.58.com/pinpaigongyu/32334934024642x.shtml?psid=196198638198568403261451812	116.459441	39.873775"
1229,【合租】朝青板块 汇成家园 3室次卧,汇成家园,2760,http://bj.58.com/pinpaigongyu/31947481870511x.shtml?psid=196198638198568403261451812,116.517426,39.928442,"1229	【合租】朝青板块 汇成家园 3室次卧	汇成家园	2760	http://bj.58.com/pinpaigongyu/31947481870511x.shtml?psid=196198638198568403261451812	116.517426	39.928442"
1230,【合租】潘家园 弘善家园 4室主卧,弘善家园,2920,http://bj.58.com/pinpaigongyu/31331049617210x.shtml?psid=196198638198568403261451812,116.455145,39.868136,"1230	【合租】潘家园 弘善家园 4室主卧	弘善家园	2920	http://bj.58.com/pinpaigongyu/31331049617210x.shtml?psid=196198638198568403261451812	116.455145	39.868136"
1231,【合租】朝青板块 华纺易城 4室主卧,华纺易城,3080,http://bj.58.com/pinpaigongyu/30877218264263x.shtml?psid=196198638198568403261451812,116.516203,39.931844,"1231	【合租】朝青板块 华纺易城 4室主卧	华纺易城	3080	http://bj.58.com/pinpaigongyu/30877218264263x.shtml?psid=196198638198568403261451812	116.516203	39.931844"
1233,【合租】崇文门 国瑞城中区 2室次卧,国瑞城中区,3200,http://bj.58.com/pinpaigongyu/32326014644532x.shtml?psid=196198638198568403261451812,116.422962,39.897447,"1233	【合租】崇文门 国瑞城中区 2室次卧	国瑞城中区	3200	http://bj.58.com/pinpaigongyu/32326014644532x.shtml?psid=196198638198568403261451812	116.422962	39.897447"
1234,【合租】崇文门 新景家园东区 2室主卧,新景家园东区,3000,http://bj.58.com/pinpaigongyu/32334176853963x.shtml?psid=196198638198568403261451812,116.425303,39.896159,"1234	【合租】崇文门 新景家园东区 2室主卧	新景家园东区	3000	http://bj.58.com/pinpaigongyu/32334176853963x.shtml?psid=196198638198568403261451812	116.425303	39.896159"
1235,【合租】崇文门 国瑞城中区 2室次卧,国瑞城中区,2900,http://bj.58.com/pinpaigongyu/32337267553359x.shtml?psid=196198638198568403261451812,116.422962,39.897447,"1235	【合租】崇文门 国瑞城中区 2室次卧	国瑞城中区	2900	http://bj.58.com/pinpaigongyu/32337267553359x.shtml?psid=196198638198568403261451812	116.422962	39.897447"
1236,【合租】东花市 花市枣苑 3室主卧,花市枣苑,2500,http://bj.58.com/pinpaigongyu/32555770836269x.shtml?psid=196198638198568403261451812,116.429146,39.897175,"1236	【合租】东花市 花市枣苑 3室主卧	花市枣苑	2500	http://bj.58.com/pinpaigongyu/32555770836269x.shtml?psid=196198638198568403261451812	116.429146	39.897175"
1237,【合租】清河 清河毛纺南小区 3室次卧,清河毛纺南小区,2460,http://bj.58.com/pinpaigongyu/32534827266347x.shtml?psid=196198638198568403261451812,116.33454,40.027368,"1237	【合租】清河 清河毛纺南小区 3室次卧	清河毛纺南小区	2460	http://bj.58.com/pinpaigongyu/32534827266347x.shtml?psid=196198638198568403261451812	116.33454	40.027368"
1238,【合租】双井 百环家园 3室次卧,百环家园,3240,http://bj.58.com/pinpaigongyu/32368870085548x.shtml?psid=196198638198568403261451812,116.4656294,39.8921578,"1238	【合租】双井 百环家园 3室次卧	百环家园	3240	http://bj.58.com/pinpaigongyu/32368870085548x.shtml?psid=196198638198568403261451812	116.4656294	39.8921578"
1239,【合租】双井 百环家园 4室次卧,百环家园,3050,http://bj.58.com/pinpaigongyu/32113953894736x.shtml?psid=196198638198568403261451812,116.4656294,39.8921578,"1239	【合租】双井 百环家园 4室次卧	百环家园	3050	http://bj.58.com/pinpaigongyu/32113953894736x.shtml?psid=196198638198568403261451812	116.4656294	39.8921578"
